0	0	3077
0	0	934
1	0	3182
1	0	816
2	0	3107
2	0	739
3	0	3025
3	0	868
4	0	3172
4	0	833

0	1	3154
0	1	920
1	1	3077
1	1	798
2	1	3153
2	1	725
3	1	3124
3	1	772
4	1	3241
4	1	882

0	2	3265
0	2	806
1	2	3178
1	2	895
2	2	3212
2	2	869
3	2	3165
3	2	834
4	2	3104
4	2	798

0	3	3289
0	3	855
1	3	3186
1	3	811
2	3	3117
2	3	838
3	3	3078
3	3	738
4	3	3203
4	3	930

0	4	3171
0	4	895
1	4	3170
1	4	870
2	4	3161
2	4	835
3	4	3168
3	4	821
4	4	3147
4	4	809

0	5	3159
0	5	1283
1	5	3176
1	5	1203
2	5	3138
2	5	1229
3	5	3084
3	5	1269
4	5	3180
4	5	1235

0	6	3162
0	6	1444
1	6	3125
1	6	1236
2	6	3063
2	6	1149
3	6	3115
3	6	1164
4	6	3276
4	6	1295

0	7	3201
0	7	4663
1	7	3234
1	7	4942
2	7	3241
2	7	5007
3	7	3160
3	7	4637
4	7	3238
4	7	5214

0	8	3186
0	8	1437
1	8	3049
1	8	1559
2	8	3234
2	8	1246
3	8	3112
3	8	1389
4	8	3217
4	8	1395

0	9	3281
0	9	1374
1	9	3082
1	9	1309
2	9	3122
2	9	1413
3	9	3183
3	9	1281
4	9	3274
4	9	1261

0	10	3080
0	10	1531
1	10	3112
1	10	1549
2	10	3221
2	10	1550
3	10	3227
3	10	1531
4	10	3172
4	10	1738

0	11	3114
0	11	1453
1	11	3261
1	11	1798
2	11	3138
2	11	1405
3	11	3073
3	11	1530
4	11	3239
4	11	1536

0	12	3272
0	12	3156
1	12	3056
1	12	3036
2	12	3084
2	12	2653
3	12	3151
3	12	2949
4	12	3130
4	12	3228

0	13	3180
0	13	4460
1	13	3181
1	13	4918
2	13	3217
2	13	4977
3	13	3124
3	13	4944
4	13	3141
4	13	4650

0	14	3225
0	14	3118
1	14	3043
1	14	3356
2	14	3131
2	14	3523
3	14	3240
3	14	3329
4	14	3174
4	14	3294

0	15	3223
0	15	3124
1	15	3197
1	15	2924
2	15	3158
2	15	2642
3	15	3067
3	15	2640
4	15	3112
4	15	2901

0	16	3133
0	16	10088
1	16	3114
1	16	9959
2	16	3191
2	16	9163
3	16	3179
3	16	11075
4	16	3123
4	16	9577

0	17	3129
0	17	3357
1	17	3133
1	17	3308
2	17	3108
2	17	2801
3	17	3104
3	17	3543
4	17	3180
4	17	3605

0	18	3058
0	18	12113
1	18	3001
1	18	9012
2	18	3147
2	18	11086
3	18	3064
3	18	10794
4	18	3083
4	18	9935

0	19	3184
0	19	3790
1	19	3101
1	19	3056
2	19	3176
2	19	3534
3	19	3207
3	19	3076
4	19	3256
4	19	3046

0	20	3144
0	20	2512
1	20	3073
1	20	2668
2	20	3109
2	20	2457
3	20	3035
3	20	2683
4	20	3172
4	20	2795

0	21	3126
0	21	2771
1	21	3037
1	21	4584
2	21	3088
2	21	3372
3	21	3082
3	21	2753
4	21	3022
4	21	2869

0	22	3153
0	22	2513
1	22	3125
1	22	2172
2	22	3162
2	22	2349
3	22	3075
3	22	2393
4	22	3196
4	22	2022

0	23	3171
0	23	3790
1	23	3144
1	23	3563
2	23	3209
2	23	3244
3	23	3097
3	23	3190
4	23	3151
4	23	3380

0	24	3222
0	24	3599
1	24	3240
1	24	3456
2	24	3166
2	24	3060
3	24	3090
3	24	3013
4	24	3105
4	24	3649

0	25	3217
0	25	3967
1	25	3232
1	25	3674
2	25	3133
2	25	3773
3	25	3071
3	25	4815
4	25	3101
4	25	4055

0	26	3236
0	26	2682
1	26	3182
1	26	2682
2	26	3123
2	26	3128
3	26	3153
3	26	2478
4	26	3111
4	26	2708

0	27	3152
0	27	4252
1	27	3128
1	27	4030
2	27	3220
2	27	4040
3	27	3156
3	27	4553
4	27	3223
4	27	3937

0	28	3086
0	28	3661
1	28	3151
1	28	3027
2	28	3147
2	28	3645
3	28	3092
3	28	3292
4	28	3278
4	28	3253

0	29	3169
0	29	4317
1	29	3187
1	29	4171
2	29	3208
2	29	3519
3	29	3252
3	29	4051
4	29	3115
4	29	4035

0	30	3183
0	30	4117
1	30	3001
1	30	4032
2	30	3117
2	30	3667
3	30	3137
3	30	3925
4	30	3256
4	30	4601

0	31	3167
0	31	2984
1	31	3090
1	31	3840
2	31	3145
