0	0	7
1	0	19
2	0	36
3	0	15
4	0	53
5	0	24
6	0	4
7	0	44
8	0	33
9	0	27

0	1	53
1	1	43
2	1	48
3	1	9
4	1	27
5	1	44
6	1	41
7	1	32
8	1	32
9	1	34

0	2	1
1	2	26
2	2	20
3	2	34
4	2	42
5	2	14
6	2	14
7	2	18
8	2	19
9	2	34

0	3	30
1	3	15
2	3	4
3	3	30
4	3	17
5	3	4
6	3	35
7	3	39
8	3	21
9	3	20

0	4	38
1	4	16
2	4	40
3	4	39
4	4	3
5	4	51
6	4	20
7	4	14
8	4	26
9	4	48

0	5	28
1	5	20
2	5	3
3	5	42
4	5	13
5	5	1
6	5	39
7	5	9
8	5	27
9	5	53

0	6	34
1	6	3
2	6	46
3	6	0
4	6	8
5	6	16
6	6	25
7	6	15
8	6	46
9	6	25

0	7	38
1	7	48
2	7	37
3	7	25
4	7	10
5	7	46
6	7	30
7	7	17
8	7	20
9	7	18

0	8	53
1	8	8
2	8	24
3	8	23
4	8	31
5	8	45
6	8	42
7	8	6
8	8	36
9	8	4

0	9	21
1	9	9
2	9	13
3	9	26
4	9	35
5	9	28
6	9	30
7	9	50
8	9	42
9	9	47

0	10	20
1	10	31
2	10	4
3	10	5
4	10	25
5	10	6
6	10	40
7	10	31
8	10	49
9	10	11

0	11	27
1	11	36
2	11	20
3	11	16
4	11	34
5	11	37
6	11	48
7	11	42
8	11	50
9	11	26

0	12	7
1	12	26
2	12	23
3	12	15
4	12	14
5	12	40
6	12	49
7	12	25
8	12	13
9	12	28

0	13	24
1	13	37
2	13	1
3	13	6
4	13	27
5	13	22
6	13	35
7	13	4
8	13	4
9	13	51

0	14	45
1	14	18
2	14	53
3	14	38
4	14	24
5	14	52
6	14	28
7	14	46
8	14	20
9	14	16

0	15	28
1	15	39
2	15	52
3	15	1
4	15	2
5	15	30
6	15	19
7	15	49
8	15	34
9	15	30

0	16	53
1	16	17
2	16	9
3	16	43
4	16	18
5	16	20
6	16	41
7	16	52
8	16	5
9	16	38

0	17	17
1	17	19
2	17	10
3	17	17
4	17	50
5	17	26
6	17	13
7	17	33
8	17	40
9	17	24

0	18	16
1	18	5
2	18	35
3	18	18
4	18	44
5	18	42
6	18	14
7	18	3
8	18	16
9	18	43

0	19	32
1	19	49
2	19	11
3	19	44
4	19	49
5	19	48
6	19	7
7	19	46
8	19	50
9	19	4

0	20	45
1	20	18
2	20	16
3	20	50
4	20	27
5	20	21
6	20	52
7	20	0
8	20	48
9	20	0

0	21	1
1	21	23
2	21	4
3	21	29
4	21	35
5	21	14
6	21	3
7	21	15
8	21	8
9	21	16

0	22	40
1	22	53
2	22	33
3	22	25
4	22	3
5	22	44
6	22	31
7	22	38
8	22	22
9	22	43

0	23	42
1	23	51
2	23	10
3	23	51
4	23	6
5	23	13
6	23	5
7	23	49
8	23	15
9	23	5

0	24	35
1	24	35
2	24	22
3	24	14
4	24	20
5	24	9
6	24	50
7	24	21
8	24	51
9	24	47

0	25	3
1	25	3
2	25	25
3	25	4
4	25	7
5	25	51
6	25	17
7	25	15
8	25	0
9	25	32

0	26	19
1	26	16
2	26	29
3	26	15
4	26	40
5	26	52
6	26	28
7	26	37
8	26	14
9	26	49

0	27	34
1	27	47
2	27	3
3	27	36
4	27	32
5	27	27
6	27	53
7	27	12
8	27	50
9	27	29

0	28	25
1	28	29
2	28	52
3	28	10
4	28	31
5	28	53
6	28	44
7	28	36
8	28	51
9	28	31

0	29	39
1	29	8
2	29	31
3	29	47
4	29	33
5	29	16
6	29	18
7	29	48
8	29	48
9	29	30

0	30	51
1	30	43
2	30	16
3	30	13
4	30	28
5	30	2
6	30	41
7	30	4
8	30	39
9	30	14

0	31	41
1	31	32
2	31	39
3	31	40
4	31	29
5	31	9
6	31	31
7	31	42
8	31	18
9	31	30

0	32	52
1	32	53
2	32	2
3	32	23
4	32	14
5	32	12
6	32	1
7	32	7
8	32	13
9	32	45

0	33	44
1	33	25
2	33	18
