0	580	47
1	580	8
2	580	46
3	580	18

0	510	33
1	510	10
2	510	29
3	510	28

0	597	4
1	597	4
2	597	45
3	597	47

0	601	52
1	601	52
2	601	17
3	601	38

0	602	24
1	602	32
2	602	52
3	602	36

0	605	1
1	605	11
2	605	15
3	605	7

0	514	14
1	514	41
2	514	39
3	514	32

0	579	30
1	579	35
2	579	20
3	579	19

0	586	44
1	586	10
2	586	27
3	586	3

0	570	33
1	570	19
2	570	49
3	570	16

0	585	6
1	585	40
2	585	41
3	585	21

0	557	13
1	557	53
2	557	53
3	557	22

0	525	26
1	525	35
2	525	2
3	525	12

0	556	47
1	556	10
2	556	29
3	556	31

0	538	34
1	538	6
2	538	31
3	538	30

0	578	7
1	578	33
2	578	30
3	578	41

0	542	44
1	542	7
2	542	23
3	542	26

0	573	36
1	573	26
2	573	48
3	573	18

0	436	23
1	436	2
2	436	3
3	436	1

0	508	48
1	508	20
2	508	33
3	508	9

0	516	51
1	516	36
2	516	24
3	516	27

0	157	41
1	157	41
2	157	23
3	157	13

0	144	31
1	144	19
2	144	12
3	144	52

0	189	32
1	189	20
2	189	24
3	189	7

0	94	6
1	94	1
2	94	4
3	94	0

0	180	2
1	180	4
2	180	45
3	180	1

0	181	18
1	181	6
2	181	46
3	181	10

0	16	33
1	16	10
2	16	39
3	16	25

0	75	44
1	75	19
2	75	46
3	75	24

0	8	29
1	8	8
2	8	28
3	8	32

0	7	21
1	7	28
2	7	26
3	7	47

0	550	8
1	550	15
2	550	3
3	550	28

0	83	22
1	83	15
2	83	25
3	83	8

0	84	31
1	84	16
2	84	42
3	84	9

0	20	2
1	20	45
2	20	29
3	20	31

0	445	24
1	445	11
2	445	52
3	445	22

0	475	12
1	475	0
2	475	50
3	475	44

0	4	32
1	4	45
2	4	42
3	4	6

0	125	37
1	125	27
2	125	18
3	125	43

0	135	8
1	135	6
2	135	49
3	135	49

0	330	42
1	330	18
2	330	29
3	330	37

0	413	7
1	413	23
2	413	7
3	413	26

0	267	6
1	267	35
2	267	48
3	267	17

0	112	39
1	112	28
2	112	48
3	112	11

0	113	4
1	113	17
2	113	43
3	113	53

0	114	1
1	114	1
2	114	24
3	114	51

0	432	43
1	432	47
2	432	34
3	432	51

0	363	45
1	363	18
2	363	22
3	363	17

0	406	17
1	406	51
2	406	46
3	406	0

0	155	39
1	155	29
2	155	24
3	155	37

0	294	19
1	294	3
2	294	41
3	294	22

0	439	53
1	439	32
2	439	6
3	439	8

0	322	33
1	322	46
2	322	32
3	322	43

0	540	3
1	540	20
2	540	41
3	540	52

0	488	46
1	488	51
2	488	2
3	488	38

0	489	18
1	489	5
2	489	44
3	489	13

0	347	4
1	347	17
2	347	27
3	347	45

0	448	36
1	448	14
2	448	21
3	448	19

0	295	2
1	295	4
2	295	50
3	295	26

0	339	12
1	339	41
2	339	52
3	339	37

0	447	11
1	447	18
2	447	36
3	447	27

0	449	6
1	449	44
2	449	1
3	449	49

0	292	7
1	292	2
2	292	49
3	292	1

0	262	50
1	262	26
2	262	30
3	262	47

0	321	3
1	321	36
2	321	5
3	321	24

0	277	42
1	277	34
2	277	40
3	277	52

0	207	34
1	207	7
2	207	47
3	207	25

0	271	23
1	271	37
2	271	9
3	271	47

0	172	53
1	172	33
2	172	33
3	172	20

0	314	9
1	314	51
2	314	52
3	314	14

0	127	51
1	127	22
2	127	41
3	127	12

0	250	4
1	250	31
2	250	45
3	250	10

0	296	2
1	296	35
2	296	15
3	296	5

0	380	49
1	380	29
2	380	19
3	380	8

0	288	5
1	288	49
2	288	8
3	288	7

0	286	6
1	286	15
2	286	38
3	286	6

0	279	20
1	279	52
2	279	8
3	279	33

0	285	24
1	285	51
2	285	36
3	285	14

0	6	40
1	6	33
2	6	14
3	6	40

0	9	18
1	9	12
2	9	22
3	9	53

0	47	0
1	47	27
2	47	16
3	47	9

0	0	27
1	0	45
2	0	34
3	0	44

0	1	5
1	1	7
2	1	38
3	1	52

0	2	8
1	2	17
2	2	52
3	2	21

0	419	22
1	419	33
2	419	42
3	419	27

0	576	38
1	576	37
2	576	21
3	576	32

0	574	25
1	574	51
2	574	6
3	574	1

0	490	42
1	490	4
2	490	20
3	490	6

0	392	7
1	392	36
2	392	30
3	392	36

0	455	20
1	455	19
2	455	18
3	455	50

0	393	35
1	393	48
2	393	23
3	393	16

0	443	47
1	443	13
2	443	13
3	443	44

0	423	26
1	423	42
2	423	41
3	423	46

0	104	39
1	104	16
2	104	40
3	104	6

0	31	30
1	31	2
2	31	6
3	31	21

0	91	10
1	91	6
2	91	50
3	91	13

0	433	8
1	433	15
2	433	29
3	433	18

0	141	15
1	141	10
2	141	32
3	141	35

0	76	34
1	76	25
2	76	48
3	76	38

0	14	22
1	14	23
2	14	44
3	14	38

0	128	5
1	128	31
2	128	36
3	128	13

0	162	16
1	162	44
2	162	8
3	162	20

0	559	35
1	559	38
2	559	23
3	559	23

0	379	18
1	379	1
2	379	38
3	379	20

0	85	41
1	85	16
2	85	42
3	85	51

0	251	30
1	251	38
2	251	17
3	251	16

0	137	28
1	137	9
2	137	51
3	137	40

0	323	45
1	323	47
2	323	10
3	323	51

0	39	0
1	39	20
2	39	27
3	39	24

0	175	15
1	175	8
2	175	45
3	175	30

0	126	23
1	126	13
2	126	9
