0	580	8
1	580	1
2	580	7
3	580	22
4	580	2
5	580	52
6	580	3
7	580	16
8	580	7
9	580	13

0	510	33
1	510	47
2	510	43
3	510	25
4	510	11
5	510	32
6	510	12
7	510	27
8	510	14
9	510	8

0	597	50
1	597	23
2	597	8
3	597	5
4	597	45
5	597	25
6	597	6
7	597	48
8	597	16
9	597	6

0	601	44
1	601	31
2	601	28
3	601	9
4	601	51
5	601	17
6	601	43
7	601	0
8	601	9
9	601	37

0	602	30
1	602	33
2	602	6
3	602	3
4	602	39
5	602	26
6	602	21
7	602	2
8	602	23
9	602	7

0	605	19
1	605	40
2	605	4
3	605	28
4	605	18
5	605	53
6	605	9
7	605	3
8	605	25
9	605	24

0	514	13
1	514	21
2	514	40
3	514	11
4	514	13
5	514	18
6	514	47
7	514	47
8	514	1
9	514	38

0	579	32
1	579	49
2	579	42
3	579	19
4	579	5
5	579	4
6	579	44
7	579	42
8	579	19
9	579	35

0	586	40
1	586	9
2	586	44
3	586	15
4	586	24
5	586	46
6	586	16
7	586	43
8	586	21
9	586	19

0	570	52
1	570	41
2	570	10
3	570	25
4	570	29
5	570	25
6	570	28
7	570	17
8	570	9
9	570	32

0	585	1
1	585	25
2	585	15
3	585	40
4	585	20
5	585	47
6	585	0
7	585	10
8	585	33
9	585	47

0	557	2
1	557	44
2	557	35
3	557	53
4	557	34
5	557	48
6	557	18
7	557	36
8	557	37
9	557	51

0	525	46
1	525	50
2	525	33
3	525	12
4	525	7
5	525	50
6	525	8
7	525	48
8	525	45
9	525	43

0	556	26
1	556	29
2	556	25
3	556	32
4	556	38
5	556	46
6	556	49
7	556	46
8	556	17
9	556	50

0	538	32
1	538	45
2	538	17
3	538	18
4	538	15
5	538	16
6	538	41
7	538	34
8	538	6
9	538	36

0	578	21
1	578	2
2	578	52
3	578	26
4	578	51
5	578	34
6	578	7
7	578	0
8	578	7
9	578	52

0	542	33
1	542	32
2	542	13
3	542	42
4	542	48
5	542	32
6	542	3
7	542	50
8	542	44
9	542	28

0	573	27
1	573	51
2	573	9
3	573	30
4	573	36
5	573	24
6	573	20
7	573	35
8	573	24
9	573	21

0	436	7
1	436	26
2	436	50
3	436	28
4	436	52
5	436	31
6	436	30
7	436	32
8	436	14
9	436	24

0	508	22
1	508	24
2	508	21
3	508	11
4	508	8
5	508	35
6	508	16
7	508	45
8	508	36
9	508	19

0	516	4
1	516	44
2	516	42
3	516	25
4	516	11
5	516	47
6	516	44
7	516	39
8	516	20
9	516	38

0	157	13
1	157	39
2	157	38
3	157	5
4	157	46
5	157	29
6	157	0
7	157	52
8	157	47
9	157	27

0	144	43
1	144	44
2	144	39
3	144	26
4	144	38
5	144	5
6	144	25
7	144	26
8	144	27
9	144	20

0	189	34
1	189	49
2	189	4
3	189	48
4	189	25
5	189	0
6	189	34
7	189	42
8	189	45
9	189	29

0	94	39
1	94	40
2	94	0
3	94	48
4	94	47
5	94	2
6	94	38
7	94	25
8	94	50
9	94	42

0	180	35
1	180	0
2	180	6
3	180	0
4	180	21
5	180	8
6	180	19
7	180	14
8	180	39
9	180	9

0	181	36
1	181	4
2	181	45
3	181	4
4	181	27
5	181	46
6	181	28
7	181	25
8	181	42
9	181	21

0	16	53
1	16	9
2	16	1
3	16	4
4	16	9
5	16	33
6	16	49
7	16	42
8	16	39
9	16	52

0	75	1
1	75	4
2	75	48
3	75	2
4	75	39
5	75	47
6	75	5
7	75	2
8	75	6
9	75	37

0	8	18
1	8	53
2	8	27
3	8	29
4	8	51
5	8	35
6	8	53
7	8	51
8	8	9
9	8	51

0	7	43
1	7	30
2	7	34
3	7	19
4	7	45
5	7	2
6	7	38
7	7	40
8	7	11
9	7	28

0	550	46
1	550	28
2	550	41
3	550	23
4	550	53
5	550	19
6	550	45
7	550	41
8	550	52
9	550	22

0	83	40
1	83	43
2	83	21
3	83	38
4	83	41
5	83	41
6	83	33
7	83	39
8	83	31
9	83	39

0	84	48
1	84	41
2	84	12
3	84	28
4	84	42
5	84	53
6	84	39
7	84	20
8	84	45
9	84	50

0	20	47
1	20	8
2	20	36
3	20	48
4	20	3
5	20	1
6	20	40
7	20	0
8	20	34
9	20	35

0	445	32
1	445	28
2	445	38
3	445	0
4	445	24
5	445	34
6	445	9
7	445	6
8	445	19
9	445	19

0	475	41
1	475	7
2	475	52
3	475	12
4	475	46
5	475	9
6	475	33
7	475	39
8	475	25
9	475	3

0	4	43
1	4	6
2	4	37
3	4	16
4	4	14
5	4	32
6	4	2
7	4	51
8	4	45
9	4	25

0	125	25
1	125	45
2	125	53
3	125	5
4	125	20
5	125	4
6	125	44
7	125	2
8	125	43
9	125	47

0	135	15
1	135	19
2	135	12
3	135	22
4	135	41
5	135	46
6	135	47
7	135	12
8	135	44
9	135	39

0	330	47
1	330	12
2	330	23
3	330	29
4	330	33
5	330	19
6	330	10
7	330	42
8	330	24
9	330	35

0	413	43
1	413	8
2	413	31
3	413	52
4	413	4
5	413	53
6	413	48
7	413	29
8	413	4
9	413	28

0	267	38
1	267	26
2	267	44
3	267	45
