1	0	428
2	0	117047

1	1	400
2	1	113365

1	2	386
2	2	113852

1	3	420
2	3	113222

1	4	405
2	4	120377

1	5	461
2	5	114870

1	6	419
2	6	96157

1	7	456
2	7	109632

1	8	422
2	8	101751

1	9	473
2	9	98751

1	10	480
2	10	100126

1	11	431
2	11	100397

1	12	436
2	12	97447

1	13	445
2	13	99424

1	14	131
2	14	149033

1	15	0
2	15	160152

1	16	421
2	16	107757

1	17	445
2	17	114824

1	18	482
2	18	100554

1	19	424
2	19	114171

1	20	238
2	20	142805

1	21	1719
2	21	74240

1	22	1072
2	22	162502

1	23	1047
2	23	164869

1	24	1046
2	24	157313

1	25	342
2	25	124697

1	26	435
2	26	109588

1	27	894
2	27	121033

1	28	2216
2	28	48673

1	29	1013
2	29	106823

1	30	445
2	30	103128

1	31	1007
2	31	101348

1	32	464
2	32	102777

1	33	1977
2	33	51439

1	34	1031
2	34	122176

1	35	1045
2	35	118874

1	36	2736
2	36	31872

1	37	760
2	37	143025

1	38	2003
2	38	81272

1	39	2692
2	39	42385

1	40	1107
2	40	103551

1	41	2230
2	41	53440

1	42	959
2	42	117720

1	43	2198
2	43	41047

1	44	183
2	44	144924

1	45	2030
2	45	47738

1	46	434
2	46	114546

1	47	2042
2	47	67863

1	48	459
2	48	106454

1	49	1809
2	49	64710

1	50	2746
2	50	41537

1	51	2321
2	51	41284

1	52	2205
2	52	35126

1	53	2097
2	53	40089

1	54	2550
2	54	31646

1	55	941
2	55	114392

1	56	233
2	56	132041

1	57	2152
2	57	58148

1	58	298
2	58	129818

1	59	408
2	59	119294

1	60	2814
2	60	28426

1	61	2142
2	61	51041

1	62	1211
2	62	98380

1	63	2837
2	63	31059

1	64	2266
2	64	50224

1	65	313
2	65	130825

1	66	1654
2	66	79131

1	67	1834
2	67	52476

1	68	2797
2	68	30336

